,polygon_ratio
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-comutora-mx-mid-grey-mid-grey_product_9046838_color_298812.xml,0.3759899932881811
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-comutora-mx-mid-grey-mid-grey_product_9046838_color_298812.xml,0.7952820091596974
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-black-black-hot-pink_product_8802547_color_287194.xml,0.5632524982586817
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-black-black-hot-pink_product_8802547_color_287194.xml,0.572061191626409
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-black-black-mid-grey_product_8802549_color_719039.xml,0.520280042538107
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802547_color_755.xml,0.500778712969713
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802547_color_755.xml,0.5863300492610838
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802547_color_755.xml,0.6746530382595649
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802547_color_755.xml,0.7849314060833426
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802547_color_755.xml,0.5181383577052868
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802547_color_755.xml,0.8872813238770686
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802547_color_755.xml,0.9239524011899702
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802547_color_755.xml,0.5304543989687399
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802547_color_755.xml,0.8492514197212184
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802547_color_755.xml,0.5401215805471125
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802547_color_755.xml,0.6002027913634737
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802547_color_755.xml,0.5834103805224706
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802547_color_755.xml,0.6432945499081445
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802547_color_755.xml,0.5778001341381623
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802547_color_755.xml,0.6835042735042735
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802549_color_755.xml,0.8696281492248062
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802549_color_755.xml,0.651994053390214
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802549_color_755.xml,0.9762971100219706
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802549_color_755.xml,0.9790002957704821
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802549_color_755.xml,0.9741479925303455
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802549_color_755.xml,0.9656355205488153
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802549_color_755.xml,0.9441747572815534
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802549_color_755.xml,0.9809515449438202
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802549_color_755.xml,0.9533653846153847
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802549_color_755.xml,0.9657534246575342
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802549_color_755.xml,0.9445051074321944
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-challenger-11-white-silver_product_8802549_color_755.xml,0.948720505151213
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-contend-4-black-dark-grey_product_8800389_color_7778.xml,0.5080365343402388
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-contend-4-deep-ocean-silver_product_8800389_color_751060.xml,0.6221603320227174
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-contend-4-deep-ocean-silver_product_8800389_color_751060.xml,0.6733195034630441
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-contend-4-deep-ocean-silver_product_8800389_color_751060.xml,0.8290031152647975
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-contend-4-deep-ocean-silver_product_8800389_color_751060.xml,0.7288896873877111
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-contend-4-deep-ocean-silver_product_8800389_color_751060.xml,0.9499591836734694
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-contend-4-deep-ocean-silver_product_8800389_color_751060.xml,0.9629395340720704
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-azure-blue-print_product_9046778_color_749473.xml,0.5448842592592592
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-azure-blue-print_product_9046778_color_749473.xml,0.6082299054373522
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-azure-blue-print_product_9046778_color_749473.xml,0.8721763085399449
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-azure-blue-print_product_9046778_color_749473.xml,0.8557283359914939
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-azure-blue-print_product_9046778_color_749473.xml,0.6714285714285714
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-azure-blue-print_product_9046778_color_749473.xml,0.5742141646015391
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-azure-blue-print_product_9046778_color_749473.xml,0.5022058823529412
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-azure-blue-print_product_9046778_color_749473.xml,0.8046620346543146
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-azure-blue-print_product_9046778_color_749473.xml,0.7708834536220261
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.849225336722605
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.6276526521273693
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.9482543041261903
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.9484787018255578
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.9796573411407504
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.8212886901667187
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.8692364085349384
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.9275089042530903
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.8213344396720031
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.9196206467661692
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.9359712230215828
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.9592156176476307
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.8820662768031189
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.8034545044027998
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.7361422172452408
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.7576614750343564
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.8895238095238095
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.952277352326889
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.9473707621635611
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.9632975719932242
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-black-flash-coral_product_9046778_color_685658.xml,0.8957194899817851
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-ironclad-black_product_9046344_color_749390.xml,0.482275805754359
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-ironclad-black_product_9046344_color_749390.xml,0.5740896358543417
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-ironclad-black_product_9046344_color_749390.xml,0.9627949183303085
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-ironclad-black_product_9046344_color_749390.xml,0.9571428571428572
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-ironclad-black_product_9046344_color_749390.xml,0.953656462585034
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-ironclad-black_product_9046344_color_749390.xml,0.8730954290296712
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-ironclad-black_product_9046344_color_749390.xml,0.9267515923566879
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-ironclad-black_product_9046344_color_749390.xml,0.9501364598418179
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-ironclad-black_product_9046344_color_749390.xml,0.8160714285714286
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-ironclad-black_product_9046344_color_749390.xml,0.9460299852090897
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-ironclad-black_product_9046344_color_749390.xml,0.7135878209497841
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-ironclad-black_product_9046344_color_749390.xml,0.7793182901636739
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-ironclad-black_product_9046344_color_749390.xml,0.9280469311198021
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-ironclad-black_product_9046344_color_749390.xml,0.7931863395225465
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-ironclad-black_product_9046344_color_749390.xml,0.661625029930561
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-ironclad-black_product_9046344_color_749390.xml,0.7366792452830189
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-ironclad-black_product_9046344_color_749390.xml,0.7838902622053501
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-ironclad-black_product_9046344_color_749390.xml,0.6504640937957987
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-mid-grey-black_product_9046344_color_41292.xml,0.6232297444948731
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-mid-grey-black_product_9046344_color_41292.xml,0.8342949873782907
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-race-blue-peacoat_product_9046344_color_749415.xml,0.6364729356390054
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-race-blue-peacoat_product_9046344_color_749415.xml,0.5768115942028985
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-race-blue-peacoat_product_9046344_color_749415.xml,0.918833256775379
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-race-blue-peacoat_product_9046344_color_749415.xml,0.7534708090263645
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-race-blue-peacoat_product_9046344_color_749415.xml,0.8517441860465116
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-race-blue-peacoat_product_9046344_color_749415.xml,0.9533701657458563
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-race-blue-peacoat_product_9046344_color_749415.xml,0.825241931123966
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-race-blue-peacoat_product_9046344_color_749415.xml,0.8581065191291325
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-race-blue-peacoat_product_9046344_color_749415.xml,0.6482828969738185
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-race-blue-peacoat_product_9046344_color_749415.xml,0.8550217117243312
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-race-blue-peacoat_product_9046344_color_749415.xml,0.7831365985435753
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-race-blue-peacoat_product_9046344_color_749415.xml,0.8667553191489362
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.7920633229137065
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.7860828241683638
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.8459501213860076
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.8159550561797753
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.8886356235753826
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.8427895981087471
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.8071646341463414
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.8150747635032042
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.7584973166368515
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.9309543722702351
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.731697584124245
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.8939514921648867
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.9573390677025527
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.6439339319656551
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.9299792367949161
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.8391304347826087
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.9556142893682326
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.5019081368406706
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-cumulus-20-stone-grey-black_product_9046778_color_299083.xml,0.699723788262893
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-flux-5-deep-ocean-black_product_8970942_color_212002.xml,0.8631269747235387
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-flux-5-deep-ocean-black_product_8970942_color_212002.xml,0.8660330194163469
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-flux-5-deep-ocean-black_product_8970942_color_212002.xml,0.9704267120654622
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-flux-5-deep-ocean-black_product_8970942_color_212002.xml,0.9592064142630258
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-flux-5-deep-ocean-black_product_8970942_color_212002.xml,0.9679013236195766
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-flux-5-deep-ocean-black_product_8970942_color_212002.xml,0.9755454545454545
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-flux-5-deep-ocean-black_product_8970942_color_212002.xml,0.9650292397660819
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-flux-5-deep-ocean-black_product_8970942_color_212002.xml,0.9090116279069768
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-flux-5-deep-ocean-black_product_8970942_color_212002.xml,0.9768339768339769
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-blue-purple-regatta-blue-white_product_8873853_color_685104.xml,0.8678176398764634
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-blue-purple-regatta-blue-white_product_8873853_color_685104.xml,0.652187745846638
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-blue-purple-regatta-blue-white_product_8873853_color_685104.xml,0.9312136570799937
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-blue-purple-regatta-blue-white_product_8873853_color_685104.xml,0.7695035460992907
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-blue-purple-regatta-blue-white_product_8873853_color_685104.xml,0.955636470511397
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-blue-purple-regatta-blue-white_product_8873853_color_685104.xml,0.9559827524254402
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-blue-purple-regatta-blue-white_product_8873853_color_685104.xml,0.6593010261099258
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-blue-purple-regatta-blue-white_product_8873853_color_685104.xml,0.7856471141412954
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-blue-purple-regatta-blue-white_product_8873853_color_685104.xml,0.6807054634472015
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-blue-purple-regatta-blue-white_product_8873853_color_685104.xml,0.9317511792452831
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-blue-purple-regatta-blue-white_product_8873853_color_685104.xml,0.7620967741935484
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-blue-purple-regatta-blue-white_product_8873853_color_685104.xml,0.850104821802935
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-blue-purple-regatta-blue-white_product_8873853_color_685104.xml,0.8706923171936759
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-blue-purple-regatta-blue-white_product_8873853_color_685104.xml,0.7682236842105263
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-blue-purple-regatta-blue-white_product_8873853_color_685104.xml,0.6894117278732663
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-blue-purple-regatta-blue-white_product_8873853_color_685104.xml,0.932110226217814
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-glacier-grey-white-carbon_product_8873853_color_697756.xml,0.7691277415034321
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-glacier-grey-white-carbon_product_8873853_color_697756.xml,0.7652345017851347
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-glacier-grey-white-carbon_product_8873853_color_697756.xml,0.7236695260186441
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-glacier-grey-white-carbon_product_8873853_color_697756.xml,0.8210697399527187
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-glacier-grey-white-carbon_product_8873853_color_697756.xml,0.8836257309941521
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-glacier-grey-white-carbon_product_8873853_color_697756.xml,0.7571473892434591
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-glacier-grey-white-carbon_product_8873853_color_697756.xml,0.7328910719099104
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-glacier-grey-white-carbon_product_8873853_color_697756.xml,0.7972618154538634
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-glacier-grey-white-carbon_product_8873853_color_697756.xml,0.7226666666666667
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-glacier-grey-white-carbon_product_8873853_color_697756.xml,0.637520230174429
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-glacier-grey-white-carbon_product_8873853_color_697756.xml,0.6855728968405025
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-glacier-grey-white-carbon_product_8873853_color_697756.xml,0.7234050870426353
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-glacier-grey-white-carbon_product_8873853_color_697756.xml,0.780790838375108
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-glacier-grey-white-carbon_product_8873853_color_697756.xml,0.9293948953254947
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-glacier-grey-white-carbon_product_8873853_color_697756.xml,0.9548872180451128
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-glacier-grey-white-carbon_product_8873853_color_697756.xml,0.732252588694619
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.4866701402457557
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.5065908535094155
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.6716838697694165
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.9368236187583064
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.9462626262626262
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.9125896934116112
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.9114583333333334
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.9024144869215291
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.9366596768224991
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.88988587671291
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.873753432576962
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.9703004680658311
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.9671534418885156
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.7061417322834646
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.9693497474747474
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.7407042869641295
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.9438841517200823
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.9120337067105128
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.9723591812341252
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.972805410736931
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.911014911014911
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-silver-black-mid-grey_product_8873839_color_685097.xml,0.9063167205514548
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-smoke-blue-dark-blue-cantaloupe_product_8873853_color_719610.xml,0.7214968392534618
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-smoke-blue-dark-blue-cantaloupe_product_8873853_color_719610.xml,0.8073047657188627
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-smoke-blue-dark-blue-cantaloupe_product_8873853_color_719610.xml,0.8042493528904228
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/asics-gel-kayano-24-smoke-blue-dark-blue-cantaloupe_product_8873853_color_719610.xml,0.8006452899622991
